	StationID	YEAR	MONTH	ELEMENT	VALUE	DAY	Snow (inches)	Season	Latitude	Longitude	Elevation	State	StationName	GSN_Flag	HCN_CRN_Flag	WMO_ID	CountryCode	CountryName	StateName
10154	USW00014942	2001	12	SNOW	5	23	0.1968503937007874	01-02	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10183	USW00014942	2002	1	SNOW	5	14	0.1968503937007874	01-02	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10183	USW00014942	2002	1	SNOW	15	19	0.5905511811023623	01-02	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10183	USW00014942	2002	1	SNOW	38	30	1.4960629921259843	01-02	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10183	USW00014942	2002	1	SNOW	109	31	4.291338582677166	01-02	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10227	USW00014942	2002	3	SNOW	86	1	3.3858267716535435	01-02	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10227	USW00014942	2002	3	SNOW	46	2	1.8110236220472442	01-02	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10227	USW00014942	2002	3	SNOW	28	8	1.1023622047244095	01-02	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10227	USW00014942	2002	3	SNOW	13	9	0.5118110236220472	01-02	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10227	USW00014942	2002	3	SNOW	102	24	4.015748031496063	01-02	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10227	USW00014942	2002	3	SNOW	8	25	0.31496062992125984	01-02	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10393	USW00014942	2002	10	SNOW	41	23	1.6141732283464567	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10418	USW00014942	2002	11	SNOW	3	5	0.11811023622047245	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10418	USW00014942	2002	11	SNOW	3	25	0.11811023622047245	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10418	USW00014942	2002	11	SNOW	33	26	1.299212598425197	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10465	USW00014942	2003	1	SNOW	3	1	0.11811023622047245	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10465	USW00014942	2003	1	SNOW	84	15	3.3070866141732287	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10465	USW00014942	2003	1	SNOW	30	16	1.1811023622047245	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10465	USW00014942	2003	1	SNOW	8	18	0.31496062992125984	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10465	USW00014942	2003	1	SNOW	20	22	0.7874015748031497	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10465	USW00014942	2003	1	SNOW	46	24	1.8110236220472442	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10489	USW00014942	2003	2	SNOW	43	3	1.6929133858267718	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10489	USW00014942	2003	2	SNOW	5	9	0.1968503937007874	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10489	USW00014942	2003	2	SNOW	8	10	0.31496062992125984	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10489	USW00014942	2003	2	SNOW	18	14	0.7086614173228347	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10489	USW00014942	2003	2	SNOW	201	15	7.913385826771654	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10489	USW00014942	2003	2	SNOW	36	23	1.4173228346456694	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10514	USW00014942	2003	3	SNOW	3	1	0.11811023622047245	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10514	USW00014942	2003	3	SNOW	89	4	3.5039370078740157	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10514	USW00014942	2003	3	SNOW	8	10	0.31496062992125984	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10539	USW00014942	2003	4	SNOW	5	4	0.1968503937007874	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10539	USW00014942	2003	4	SNOW	56	6	2.204724409448819	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10539	USW00014942	2003	4	SNOW	58	7	2.283464566929134	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10539	USW00014942	2003	4	SNOW	5	8	0.1968503937007874	02-03	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10696	USW00014942	2003	11	SNOW	10	23	0.3937007874015748	03-04	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10722	USW00014942	2003	12	SNOW	3	2	0.11811023622047245	03-04	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10722	USW00014942	2003	12	SNOW	20	3	0.7874015748031497	03-04	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10722	USW00014942	2003	12	SNOW	119	9	4.685039370078741	03-04	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10722	USW00014942	2003	12	SNOW	30	15	1.1811023622047245	03-04	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10749	USW00014942	2004	1	SNOW	160	4	6.299212598425197	03-04	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10749	USW00014942	2004	1	SNOW	165	25	6.496062992125984	03-04	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10749	USW00014942	2004	1	SNOW	178	26	7.0078740157480315	03-04	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10776	USW00014942	2004	2	SNOW	117	1	4.606299212598426	03-04	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10776	USW00014942	2004	2	SNOW	170	2	6.692913385826772	03-04	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10776	USW00014942	2004	2	SNOW	155	5	6.10236220472441	03-04	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10776	USW00014942	2004	2	SNOW	8	6	0.31496062992125984	03-04	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10802	USW00014942	2004	3	SNOW	15	5	0.5905511811023623	03-04	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10802	USW00014942	2004	3	SNOW	48	15	1.8897637795275593	03-04	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10802	USW00014942	2004	3	SNOW	18	16	0.7086614173228347	03-04	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
10983	USW00014942	2004	11	SNOW	61	28	2.4015748031496065	04-05	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11029	USW00014942	2005	1	SNOW	91	4	3.582677165354331	04-05	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11029	USW00014942	2005	1	SNOW	267	5	10.511811023622048	04-05	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11029	USW00014942	2005	1	SNOW	3	14	0.11811023622047245	04-05	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11029	USW00014942	2005	1	SNOW	10	30	0.3937007874015748	04-05	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11058	USW00014942	2005	2	SNOW	36	6	1.4173228346456694	04-05	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11058	USW00014942	2005	2	SNOW	13	7	0.5118110236220472	04-05	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11058	USW00014942	2005	2	SNOW	64	8	2.5196850393700787	04-05	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11249	USW00014942	2005	11	SNOW	30	15	1.1811023622047245	05-06	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11249	USW00014942	2005	11	SNOW	5	28	0.1968503937007874	05-06	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11249	USW00014942	2005	11	SNOW	3	29	0.11811023622047245	05-06	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11249	USW00014942	2005	11	SNOW	66	30	2.598425196850394	05-06	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11269	USW00014942	2005	12	SNOW	64	3	2.5196850393700787	05-06	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11269	USW00014942	2005	12	SNOW	18	5	0.7086614173228347	05-06	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11269	USW00014942	2005	12	SNOW	25	7	0.984251968503937	05-06	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11269	USW00014942	2005	12	SNOW	25	8	0.984251968503937	05-06	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11269	USW00014942	2005	12	SNOW	5	15	0.1968503937007874	05-06	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11311	USW00014942	2006	2	SNOW	3	9	0.11811023622047245	05-06	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11311	USW00014942	2006	2	SNOW	5	11	0.1968503937007874	05-06	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11311	USW00014942	2006	2	SNOW	23	16	0.9055118110236221	05-06	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11332	USW00014942	2006	3	SNOW	5	13	0.1968503937007874	05-06	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11332	USW00014942	2006	3	SNOW	64	19	2.5196850393700787	05-06	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11332	USW00014942	2006	3	SNOW	107	20	4.212598425196851	05-06	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11332	USW00014942	2006	3	SNOW	64	21	2.5196850393700787	05-06	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11510	USW00014942	2006	12	SNOW	66	31	2.598425196850394	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11532	USW00014942	2007	1	SNOW	36	13	1.4173228346456694	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11532	USW00014942	2007	1	SNOW	58	14	2.283464566929134	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11532	USW00014942	2007	1	SNOW	8	15	0.31496062992125984	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11532	USW00014942	2007	1	SNOW	36	20	1.4173228346456694	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11532	USW00014942	2007	1	SNOW	122	21	4.803149606299213	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11532	USW00014942	2007	1	SNOW	23	31	0.9055118110236221	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11553	USW00014942	2007	2	SNOW	3	1	0.11811023622047245	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11553	USW00014942	2007	2	SNOW	3	6	0.11811023622047245	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11553	USW00014942	2007	2	SNOW	13	7	0.5118110236220472	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11553	USW00014942	2007	2	SNOW	5	8	0.1968503937007874	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11553	USW00014942	2007	2	SNOW	18	9	0.7086614173228347	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11553	USW00014942	2007	2	SNOW	13	12	0.5118110236220472	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11553	USW00014942	2007	2	SNOW	74	13	2.9133858267716537	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11553	USW00014942	2007	2	SNOW	3	15	0.11811023622047245	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11553	USW00014942	2007	2	SNOW	20	16	0.7874015748031497	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11553	USW00014942	2007	2	SNOW	64	24	2.5196850393700787	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11553	USW00014942	2007	2	SNOW	13	25	0.5118110236220472	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11578	USW00014942	2007	3	SNOW	180	1	7.086614173228347	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11578	USW00014942	2007	3	SNOW	15	2	0.5905511811023623	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11578	USW00014942	2007	3	SNOW	5	3	0.1968503937007874	06-07	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11732	USW00014942	2007	11	SNOW	5	21	0.1968503937007874	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11751	USW00014942	2007	12	SNOW	3	2	0.11811023622047245	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11751	USW00014942	2007	12	SNOW	79	6	3.110236220472441	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11751	USW00014942	2007	12	SNOW	10	8	0.3937007874015748	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11751	USW00014942	2007	12	SNOW	13	9	0.5118110236220472	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11751	USW00014942	2007	12	SNOW	8	10	0.31496062992125984	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11751	USW00014942	2007	12	SNOW	33	11	1.299212598425197	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11751	USW00014942	2007	12	SNOW	28	14	1.1023622047244095	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11751	USW00014942	2007	12	SNOW	56	15	2.204724409448819	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11751	USW00014942	2007	12	SNOW	3	26	0.11811023622047245	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11751	USW00014942	2007	12	SNOW	3	28	0.11811023622047245	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11776	USW00014942	2008	1	SNOW	8	10	0.31496062992125984	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11776	USW00014942	2008	1	SNOW	46	16	1.8110236220472442	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11776	USW00014942	2008	1	SNOW	38	17	1.4960629921259843	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11776	USW00014942	2008	1	SNOW	18	18	0.7086614173228347	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11776	USW00014942	2008	1	SNOW	8	20	0.31496062992125984	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11776	USW00014942	2008	1	SNOW	30	21	1.1811023622047245	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11776	USW00014942	2008	1	SNOW	8	23	0.31496062992125984	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11776	USW00014942	2008	1	SNOW	10	29	0.3937007874015748	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11798	USW00014942	2008	2	SNOW	8	3	0.31496062992125984	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11798	USW00014942	2008	2	SNOW	81	5	3.188976377952756	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11798	USW00014942	2008	2	SNOW	51	6	2.0078740157480315	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11798	USW00014942	2008	2	SNOW	3	12	0.11811023622047245	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11798	USW00014942	2008	2	SNOW	20	25	0.7874015748031497	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11822	USW00014942	2008	3	SNOW	8	2	0.31496062992125984	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11822	USW00014942	2008	3	SNOW	15	7	0.5905511811023623	07-08	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
11997	USW00014942	2008	11	SNOW	3	30	0.11811023622047245	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12022	USW00014942	2008	12	SNOW	53	16	2.0866141732283467	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12022	USW00014942	2008	12	SNOW	33	18	1.299212598425197	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12022	USW00014942	2008	12	SNOW	23	19	0.9055118110236221	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12022	USW00014942	2008	12	SNOW	8	20	0.31496062992125984	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12022	USW00014942	2008	12	SNOW	13	22	0.5118110236220472	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12022	USW00014942	2008	12	SNOW	10	24	0.3937007874015748	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12046	USW00014942	2009	1	SNOW	18	9	0.7086614173228347	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12046	USW00014942	2009	1	SNOW	46	12	1.8110236220472442	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12046	USW00014942	2009	1	SNOW	3	14	0.11811023622047245	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12046	USW00014942	2009	1	SNOW	3	16	0.11811023622047245	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12046	USW00014942	2009	1	SNOW	5	24	0.1968503937007874	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12046	USW00014942	2009	1	SNOW	41	25	1.6141732283464567	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12046	USW00014942	2009	1	SNOW	18	26	0.7086614173228347	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12046	USW00014942	2009	1	SNOW	5	27	0.1968503937007874	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12070	USW00014942	2009	2	SNOW	140	13	5.511811023622047	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12070	USW00014942	2009	2	SNOW	46	27	1.8110236220472442	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12070	USW00014942	2009	2	SNOW	64	28	2.5196850393700787	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12120	USW00014942	2009	4	SNOW	15	5	0.5905511811023623	08-09	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12247	USW00014942	2009	10	SNOW	89	10	3.5039370078740157	09-10	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12247	USW00014942	2009	10	SNOW	5	12	0.1968503937007874	09-10	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12291	USW00014942	2009	12	SNOW	30	6	1.1811023622047245	09-10	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12291	USW00014942	2009	12	SNOW	18	7	0.7086614173228347	09-10	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12291	USW00014942	2009	12	SNOW	183	8	7.204724409448819	09-10	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12291	USW00014942	2009	12	SNOW	61	9	2.4015748031496065	09-10	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12291	USW00014942	2009	12	SNOW	25	14	0.984251968503937	09-10	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12291	USW00014942	2009	12	SNOW	114	24	4.488188976377953	09-10	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12291	USW00014942	2009	12	SNOW	147	25	5.78740157480315	09-10	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12291	USW00014942	2009	12	SNOW	30	26	1.1811023622047245	09-10	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12291	USW00014942	2009	12	SNOW	15	30	0.5905511811023623	09-10	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12318	USW00014942	2010	1	SNOW	3	1	0.11811023622047245	09-10	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12318	USW00014942	2010	1	SNOW	28	2	1.1023622047244095	09-10	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
12318	USW00014942	2010	1	SNOW	38	3	1.4960629921259843	09-10	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
